C,SETP.WORLD,DVD_STATIONOWNER,AEMO,PUBLIC,2017/07/08,02:15:04,0000000285202918,,0000000285202674
I,PARTICIPANT_REGISTRATION,STATIONOWNER,1,EFFECTIVEDATE,PARTICIPANTID,STATIONID,VERSIONNO,LASTCHANGED
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",TARONG,TARONGN,1,"2003/10/22 14:28:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",TARONG,WIVENHOE,1,"2003/10/22 14:28:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,BHILLGT,1,"2003/10/22 14:31:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,BROWNMT,1,"2003/10/22 14:31:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,BURRIN,1,"2003/10/22 14:31:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,ERARING,1,"2003/10/22 14:31:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,HUMENSW,1,"2003/10/22 14:31:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,HUMEV,1,"2003/10/22 14:31:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,KEEPIT,1,"2003/10/22 14:31:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,SHOALHAV,1,"2003/10/22 14:31:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",PACPOWER,WG,1,"2003/10/22 14:31:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",SOLARIS,AGLHAL,1,"2003/10/22 14:31:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",SOLARIS,AGLNOW1,1,"2003/10/22 14:31:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",SOLARIS,AGLSOM,1,"2003/10/22 14:31:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/10/22 00:00:00",SOLARIS,UWS,1,"2003/10/22 14:31:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/11/13 00:00:00",QTPTC,BARCALDN,1,"2003/11/13 11:46:48"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/11/13 00:00:00",QTPTC,COLNSV,1,"2003/11/13 11:46:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/11/13 00:00:00",QTPTC,G/STONE,1,"2003/11/13 11:46:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/11/13 00:00:00",QTPTC,MSTUART,1,"2003/11/13 11:46:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/11/13 00:00:00",QTPTC,OAKEY,1,"2003/11/13 11:46:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/11/13 00:00:00",QTPTC,YABULU,1,"2003/11/13 11:46:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,BLOWER,1,"2003/12/03 12:36:41"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,GUTHEGA,1,"2003/12/03 12:36:42"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,MURRAY,1,"2003/12/03 12:36:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,MURRAY1,1,"2003/12/03 12:36:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,MURRAY2,1,"2003/12/03 12:36:45"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,SNOWY,1,"2003/12/03 12:36:45"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,SNOWY1,1,"2003/12/03 12:36:45"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,SNOWY2,1,"2003/12/03 12:36:46"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,SNOWY3,1,"2003/12/03 12:36:46"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,SNOWY6,1,"2003/12/03 12:36:46"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,SNWYGJP2,1,"2003/12/03 12:36:46"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,TUMUT1,1,"2003/12/03 12:36:46"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,TUMUT2,1,"2003/12/03 12:36:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",SNOWY,TUMUT3,1,"2003/12/03 12:36:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/02 00:00:00",YALLOURN,YALLOURN,1,"2003/12/03 12:36:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/23 00:00:00",LOYYANGA,LOYYANGA,1,"2003/12/23 08:45:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/23 00:00:00",SOUTHHYD,DARTM,1,"2003/12/23 08:45:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/23 00:00:00",SOUTHHYD,EILDON,1,"2003/12/23 08:45:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/23 00:00:00",SOUTHHYD,MCKAY,1,"2003/12/23 08:45:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2003/12/23 00:00:00",SOUTHHYD,WKIEWA,1,"2003/12/23 08:45:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/15 00:00:00",LOYYANGA,LOYYANGA,1,"2004/01/15 15:40:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",COALCO,NORTHP,1,"2004/01/22 15:26:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",COALCO,OSBORNE,1,"2004/01/22 15:26:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",COALCO,PLAYF,1,"2004/01/22 15:26:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,BARRON,1,"2004/01/22 15:26:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,KAREEYA,1,"2004/01/22 15:26:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,MACKAY,1,"2004/01/22 15:26:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,RPCG,1,"2004/01/22 15:26:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,STANWELL,1,"2004/01/22 15:26:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,TOORAWF,1,"2004/01/22 15:26:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,WINDHILL,1,"2004/01/22 15:26:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/01/22 00:00:00",STANWELL,WIVENSH,1,"2004/01/22 15:26:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/02/03 00:00:00",LOYYANGA,LOYYANGA,1,"2004/02/03 08:52:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/03/03 00:00:00",CNRGY,PMATTAEP,1,"2004/03/03 16:19:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/03/03 00:00:00",CNRGY,SOMERSET,1,"2004/03/03 16:19:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/19 00:00:00",ERGON,BROOKLYN,1,"2004/05/19 16:42:59"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/19 00:00:00",ERGON,EASTCRK,1,"2004/05/19 16:43:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/19 00:00:00",ERGON,ERG_AS,1,"2004/05/19 16:43:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/19 00:00:00",ERGON,JACKSGUL,1,"2004/05/19 16:43:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/19 00:00:00",ERGON,WGULLY,1,"2004/05/19 16:43:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/25 00:00:00",CNRGY,LKBONNY1,1,"2004/05/25 11:37:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/25 00:00:00",CNRGY,PMATTAEP,1,"2004/05/25 11:37:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/25 00:00:00",CNRGY,SOMERSET,1,"2004/05/25 11:37:49"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/05/25 00:00:00",CNRGY,TERALBA,1,"2004/05/25 11:37:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/01 00:00:00",CSENERGY,CALLIDE,1,"2004/06/01 16:40:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/01 00:00:00",CSENERGY,SWANBANK,1,"2004/06/01 16:40:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/15 00:00:00",SOUTHHYD,DARTM,1,"2004/06/15 16:26:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/15 00:00:00",SOUTHHYD,EILDON,1,"2004/06/15 16:26:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/15 00:00:00",SOUTHHYD,MCKAY,1,"2004/06/15 16:26:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/15 00:00:00",SOUTHHYD,WKIEWA,1,"2004/06/15 16:26:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/22 00:00:00",EEUS,EDLRGNRD,1,"2004/06/23 09:17:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/06/22 00:00:00",EEUS,SUNCOAST,1,"2004/06/23 09:17:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,DG_NSW1,1,"2004/07/27 14:23:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,DG_QLD1,1,"2004/07/27 14:23:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,DG_SA1,1,"2004/07/27 14:23:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,DG_VIC1,1,"2004/07/27 14:23:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,RT_NSW1,1,"2004/07/27 14:23:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,RT_QLD1,1,"2004/07/27 14:23:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,RT_SA1,1,"2004/07/27 14:23:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/07/27 00:00:00",NEMRESTR,RT_VIC1,1,"2004/07/27 14:23:03"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,BARRON,1,"2004/08/10 12:42:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,KAREEYA,1,"2004/08/10 12:42:50"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,MACKAY,1,"2004/08/10 12:42:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,RPCG,1,"2004/08/10 12:42:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,STANWELL,1,"2004/08/10 12:42:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,TOORAWF,1,"2004/08/10 12:42:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,WINDHILL,1,"2004/08/10 12:42:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/10 00:00:00",STANWELL,WIVENSH,1,"2004/08/10 12:42:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/17 00:00:00",CNRGY,LKBONNY1,1,"2004/08/18 13:46:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/17 00:00:00",CNRGY,PMATTAEP,1,"2004/08/18 13:46:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/17 00:00:00",CNRGY,ROCHEDAL,1,"2004/08/18 13:46:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/17 00:00:00",CNRGY,SOMERSET,1,"2004/08/18 13:46:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/17 00:00:00",CNRGY,TERALBA,1,"2004/08/18 13:46:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/08/17 00:00:00",CNRGY,WHIT1,1,"2004/08/18 13:46:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,BURRIN,1,"2004/09/14 10:17:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,ERARING,1,"2004/09/14 10:17:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,HUMENSW,1,"2004/09/14 10:17:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,HUMEV,1,"2004/09/14 10:17:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,KEEPIT,1,"2004/09/14 10:17:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,SHOALHAV,1,"2004/09/14 10:17:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,WG,1,"2004/09/14 10:17:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,BHILLGT,1,"2004/09/22 10:56:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/14 00:00:00",PACPOWER,BROWNMT,1,"2004/09/22 10:56:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/28 00:00:00",ERGON,BROOKLYN,1,"2004/09/29 08:16:56"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/28 00:00:00",ERGON,EASTCRK,1,"2004/09/29 08:16:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/28 00:00:00",ERGON,ERG_AS,1,"2004/09/29 08:16:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/28 00:00:00",ERGON,JACKSGUL,1,"2004/09/29 08:16:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/09/28 00:00:00",ERGON,WGULLY,1,"2004/09/29 08:16:57"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,BARCALDN,1,"2004/10/21 10:56:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,COLNSV,1,"2004/10/21 10:56:26"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,G/STONE,1,"2004/10/21 10:56:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,MSTUART,1,"2004/10/21 10:56:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,OAKEY,1,"2004/10/21 10:56:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,YABULU,1,"2004/10/21 10:56:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,BARCALDN,2,"2004/10/21 14:45:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,COLNSV,2,"2004/10/21 14:45:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,G/STONE,2,"2004/10/21 14:45:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,MSTUART,2,"2004/10/21 14:45:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,OAKEY,2,"2004/10/21 14:45:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/10/20 00:00:00",QTPTC,YABULU,2,"2004/10/21 14:45:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/03 00:00:00",YALLOURN,YALLOURN,1,"2004/12/03 14:36:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/15 00:00:00",SOUTHHYD,DARTM,1,"2004/12/15 09:15:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/15 00:00:00",SOUTHHYD,EILDON,1,"2004/12/15 09:15:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/15 00:00:00",SOUTHHYD,MCKAY,1,"2004/12/15 09:15:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/15 00:00:00",SOUTHHYD,WKIEWA,1,"2004/12/15 09:15:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,LKBONNY1,1,"2004/12/22 09:41:17"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,LUCAS2S2,1,"2004/12/22 09:41:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,PMATTAEP,1,"2004/12/22 09:41:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,ROCHEDAL,1,"2004/12/22 09:41:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,SOMERSET,1,"2004/12/22 09:41:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,TERALBA,1,"2004/12/22 09:41:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/22 00:00:00",CNRGY,WHIT1,1,"2004/12/22 09:41:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2004/12/10 00:00:00",CUMMINS,ANGASTON,1,"2004/12/30 12:44:23"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/01/27 00:00:00",BORAL,LADBROKE,1,"2005/01/27 16:00:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/01/27 00:00:00",BORAL,QUARANTN,1,"2005/01/27 16:00:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/01/27 00:00:00",BORAL,ROMA,1,"2005/01/27 16:00:55"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/02/23 00:00:00",CUMMINS,ANGASTON,1,"2005/02/23 10:04:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/03/15 00:00:00",WPWF,WPWF,1,"2005/03/15 15:38:06"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/04/29 00:00:00",CATHROCK,CATHROCK,1,"2005/04/29 11:10:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",BBPOWER,BELLBAY,1,"2005/05/16 13:25:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HTWIND,WOOLNTH1,1,"2005/05/16 13:25:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,BASTYAN,1,"2005/05/16 13:26:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,BUTLERSG,1,"2005/05/16 13:26:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,CETHANA,1,"2005/05/16 13:26:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,CLUNY,1,"2005/05/16 13:26:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,DEVILS_G,1,"2005/05/16 13:26:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,FISHER,1,"2005/05/16 13:26:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,GORDON,1,"2005/05/16 13:26:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,JBUTTERS,1,"2005/05/16 13:26:14"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,LEM_WIL,1,"2005/05/16 13:26:15"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,LI_WY_CA,1,"2005/05/16 13:26:15"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,LK_ECHO,1,"2005/05/16 13:26:15"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,MACKNTSH,1,"2005/05/16 13:26:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,MEADOWBK,1,"2005/05/16 13:26:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,PALOONA,1,"2005/05/16 13:26:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,PTINA110,1,"2005/05/16 13:26:16"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,PTINA220,1,"2005/05/16 13:26:17"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,REECE,1,"2005/05/16 13:26:17"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,REPULSE,1,"2005/05/16 13:26:17"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,TARRALEA,1,"2005/05/16 13:26:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,TREVALLN,1,"2005/05/16 13:26:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,TRIBUTE,1,"2005/05/16 13:26:19"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",HYDROTAS,TUNGATIN,1,"2005/05/16 13:26:20"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,DG_NSW1,1,"2005/05/16 13:26:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,DG_QLD1,1,"2005/05/16 13:26:34"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,DG_SA1,1,"2005/05/16 13:26:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,DG_TAS1,1,"2005/05/16 13:26:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,DG_VIC1,1,"2005/05/16 13:26:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,RT_NSW1,1,"2005/05/16 13:26:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,RT_QLD1,1,"2005/05/16 13:26:35"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,RT_SA1,1,"2005/05/16 13:26:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,RT_TAS1,1,"2005/05/16 13:26:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/05/16 00:00:00",NEMRESTR,RT_VIC1,1,"2005/05/16 13:26:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",BORAL,LADBROKE,1,"2005/06/08 15:30:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",BORAL,QUARANTN,1,"2005/06/08 15:30:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",BORAL,ROMA,1,"2005/06/08 15:30:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",CSENERGY,CALLIDE,1,"2005/06/08 15:31:17"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",CSENERGY,SWANBANK,1,"2005/06/08 15:31:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",DELTA,MM,1,"2005/06/08 15:31:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",DELTA,MP,1,"2005/06/08 15:31:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",DELTA,VP,1,"2005/06/08 15:31:45"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",DELTA,WW,1,"2005/06/08 15:31:45"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",ECOGEN,JEERA,1,"2005/06/08 15:32:04"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",ECOGEN,JEERB,1,"2005/06/08 15:32:05"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2005/06/08 00:00:00",ECOGEN,NEWPORT,1,"2005/06/08 15:32:05"
